Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mucocutaneous Lymph Node Syndrome	3/53	0.24167686757740178	0.9129093854691911	0	0	1.8129577464788733	2.5746786570831346	TSHZ2;HLA-DOB;HLA-DQB2
Eosinophils	9/213	0.24668958146466483	0.9129093854691911	0	0	1.3349595762475606	1.8684421133221467	RBFOX1;TNXB;IRX5;NOTCH4;C6ORF10;DOCK2;LCT;QKI;MICB
Coffee	2/30	0.25035504903613576	0.9129093854691911	0	0	2.1573660714285716	2.9876827103154695	PROX2;OPCML
Language Tests	6/132	0.2504347473533606	0.9129093854691911	0	0	1.4399520814615154	1.9936955641347005	SHC3;COL22A1;CKS2;HAP1;KLF15;OPCML
Longevity	13/326	0.2504457675457587	0.9129093854691911	0	0	1.2575618279433352	1.741110546573403	GRIA1;YLPM1;C15ORF54;MPP6;QKI;WRN;TSPAN8;NPY;INSC;RIMBP2;SVEP1;SOX6;ZNF277
Exercise Test	9/214	0.2508484381433309	0.9129093854691911	0	0	1.3283782221708473	1.8370226843918727	WRN;PRDM9;KCNIP1;KRT36;KCNIP4;KRT35;LCP2;LGR5;OPCML
Breast Density	5/106	0.2541398600213865	0.9129093854691911	0	0	1.4965727341964965	2.0501108898141367	TMEM132D;PTPRR;WSCD1;SLIT2;AJAP1
C-Peptide	1/9	0.25449812004986444	0.9129093854691911	0	0	3.7734009360374414	5.163755149711311	SERPINA12
Neonatal Systemic Lupus Erythematosus	1/9	0.25449812004986444	0.9129093854691911	0	0	3.7734009360374414	5.163755149711311	MICB
Neurotic Disorders	1/9	0.25449812004986444	0.9129093854691911	0	0	3.7734009360374414	5.163755149711311	TMPRSS9
Rheumatoid Factor	1/9	0.25449812004986444	0.9129093854691911	0	0	3.7734009360374414	5.163755149711311	HLA-DRB5
Monocytes	9/217	0.26346220259201736	0.9390063118023183	0	0	1.309013853445133	1.7460220610905473	MBNL1;RBFOX1;GLT1D1;SUCNR1;NPY;IRX3;HLA-B;HLA-C;IRF8
Blood Sedimentation	3/56	0.2677282805484871	0.9481332737895466	0	0	1.7100717512622907	2.2535029547701604	PDE1C;TMEM50A;C10ORF11
Fluorescence	2/32	0.2743767729806116	0.9655283909950636	0	0	2.013333333333333	2.6037494403476273	PRDM9;OPCML
Glaucoma, Angle-Closure	1/10	0.2784394692960893	0.9675771558039103	0	0	3.3539608250996706	4.288222003162964	C10ORF53
IL1RL1 Protein, Human	1/10	0.2784394692960893	0.9675771558039103	0	0	3.3539608250996706	4.288222003162964	LMO4
Zeaxanthins	3/58	0.2852719332742467	0.9806835771536367	0	0	1.64771660264618	2.06675136933034	PTPRR;PALM2;PALM2-AKAP2
Beta-Globulins	3/59	0.2940797861904984	0.9806835771536367	0	0	1.6182092555331993	1.9805330506992236	KLHL36;C10ORF128;COTL1
Fenofibrate	3/59	0.2940797861904984	0.9806835771536367	0	0	1.6182092555331993	1.9805330506992236	DOCK4;FAM135B;DRGX
Wet Macular Degeneration	3/59	0.2940797861904984	0.9806835771536367	0	0	1.6182092555331993	1.9805330506992236	ARHGAP21;SLC44A4;STK19
Menopause	4/86	0.29828209163839847	0.9806835771536367	0	0	1.473812982643933	1.7828945919570762	SLC44A4;SPATA19;OPCML;PRRC2A
Thyroid Diseases	4/86	0.29828209163839847	0.9806835771536367	0	0	1.473812982643933	1.7828945919570762	NCR3;TAP2;BTNL2;CFB
Dementia	2/34	0.2983595540545877	0.9806835771536367	0	0	1.8873046875	2.282611907448804	HLA-DRB5;ZNF77
Autism Spectrum Disorder	1/11	0.3016131145562444	0.9806835771536367	0	0	3.018408736349454	3.617895379981836	RIC8B
Insulin-Like Growth Factor Binding Proteins	1/11	0.3016131145562444	0.9806835771536367	0	0	3.018408736349454	3.617895379981836	ZNF217
Peroxidases	1/11	0.3016131145562444	0.9806835771536367	0	0	3.018408736349454	3.617895379981836	NOTCH4
Pneumococcal Infections	1/11	0.3016131145562444	0.9806835771536367	0	0	3.018408736349454	3.617895379981836	DOCK2
Hypersensitivity	4/87	0.3055402557185734	0.9876766405786442	0	0	1.4559806624617593	1.7263180361258321	DDX6;HLA-DQA1;MICA;HLA-DQB1
Anorexia Nervosa	2/35	0.3103074947218781	0.9944837775585663	0	0	1.8300189393939394	2.1414727077673397	C10ORF11;SGPP2
Neuroticism	9/228	0.3112233404589758	0.9944837775585663	0	0	1.2425501525676816	1.4503598166674603	RBFOX1;SHC3;PDE1C;SLC33A1;FCF1;SYNDIG1;CKS2;MPP6;PRIMA1
Proteins	5/116	0.3162655059286117	0.9999943618639584	0	0	1.3610392181820754	1.5667918851018343	SERPINA1;SLC13A5;HLA-DQA1;HLA-DRB1;AJAP1
Blood Circulation	2/36	0.3222125763335406	0.9999943618639584	0	0	1.7761029411764706	2.0115143321125726	DIRAS1;GNG7
Alopecia Areata	1/12	0.32404363581040646	0.9999943618639584	0	0	2.743866118281095	3.0919998772298167	HLA-DQA2
Partial Thromboplastin Time	1/12	0.32404363581040646	0.9999943618639584	0	0	2.743866118281095	3.0919998772298167	C6ORF10
Beta-Amyloid Peptide 1-42 (E22delta) Click Peptide	1/12	0.32404363581040646	0.9999943618639584	0	0	2.743866118281095	3.0919998772298167	ANK3
Body Composition	3/63	0.32942946693704844	0.9999943618639584	0	0	1.5100156494522692	1.6767108203952559	SERPINA12;RBFOX1;NOX5
Affective Disorders, Psychotic	2/37	0.33406524935401843	0.9999943618639584	0	0	1.7252678571428572	1.8916163684944856	RBFOX1;C9ORF47
Docosahexaenoic Acids	2/37	0.33406524935401843	0.9999943618639584	0	0	1.7252678571428572	1.8916163684944856	HLA-DMA;SLIT2
Refraction, Ocular	2/37	0.33406524935401843	0.9999943618639584	0	0	1.7252678571428572	1.8916163684944856	PTPRR;RBFOX1
Lipoprotein A-I	2/37	0.33406524935401843	0.9999943618639584	0	0	1.7252678571428572	1.8916163684944856	PACRG;QKI
Pulmonary Disease, Chronic Obstructive	20/557	0.3353534105971755	0.9999943618639584	0	0	1.1269587502320262	1.2312817119241721	FTO;GRIA1;MBNL1;MSH5-SAPCD1;KCNG4;SUCNR1;KCNIP1;TSHZ3;DCDC2;HLA-C;BTBD11;ATP2C2;AGER;FLRT2;PPP4R4;MSH5;INSC;LCP2;WDFY4;MICB
Adenocarcinoma Of Lung	6/148	0.3394874391877069	0.9999943618639584	0	0	1.2766409779431305	1.3791786501209253	BAG6;HLA-DRB5;APOM;BTNL2;HLA-DOB;HLA-DQB2
Aorta	4/92	0.34204883855939133	0.9999943618639584	0	0	1.3728982616129952	1.4728476566825905	FLRT2;PLCH1;WDFY4;QKI
Cocaine-Related Disorders	1/13	0.34575482714802	0.9999943618639584	0	0	2.515080603224129	2.6710793507547925	CDK1
Mental Competency	7/178	0.3468349586086691	0.9999943618639584	0	0	1.2369019662015932	1.3097632050670833	KIAA1217;TMEM132C;TSHZ3;FLRT2;COL22A1;C15ORF54;ZNF277
Waist-Hip Ratio	17/473	0.3512546846675171	0.9999943618639584	0	0	1.1274877192982455	1.179626947148949	FTO;UBE2F;PTPRR;PACRG;ACOT13;KCNAB1;BTNL2;AJAP1;WRN;SYF2;SMARCAD1;HLA-DRA;GSE1;FAM92B;RAMP1;JAM3;OPCML
Vaccine Potency	8/210	0.36187722221947755	0.9999943618639584	0	0	1.1966142986538402	1.2162989506759556	HLA-DPB1;HLA-DRA;ZBTB12;BTNL2;HLA-DQA2;HLA-DQA1;HLA-DRB1;C2
Memory	4/95	0.3640274721946002	0.9999943618639584	0	0	1.327431189500155	1.3414036520566268	C10ORF11;PAX3;VPS26B;AJAP1
Live Birth	3/67	0.364737633578984	0.9999943618639584	0	0	1.4153462441314555	1.427485663179537	INSC;IRF8;QKI
Osteoarthritis, Knee	1/14	0.366769722071412	0.9999943618639584	0	0	2.3214928597143887	2.328506294304173	BTNL2
HIV-1	11/300	0.36962084039338283	0.9999943618639584	0	0	1.1502530722366322	1.1448210647440809	IGSF10;C6ORF48;C10ORF71;TNXB;HLA-B;UBE4A;BTNL2;C15ORF54;SLC37A4;MICA;DRGX
Gestational Age	3/68	0.37352499332554656	0.9999943618639584	0	0	1.3934994582881908	1.372276963356868	INSC;IRF8;QKI
Rhinitis, Allergic	2/41	0.38078313661578395	0.9999943618639584	0	0	1.547996794871795	1.4946300096166563	FTO;RBFOX1
Emphysema	3/69	0.3822883859547757	0.9999943618639584	0	0	1.3723146962583583	1.3195903905257624	SERPINA10;AGER;HLA-DQB1
Logic	1/15	0.387110617572093	0.9999943618639584	0	0	2.155560508134611	2.045723476835127	PDE1C
Ocular Physiological Phenomena	1/15	0.387110617572093	0.9999943618639584	0	0	2.155560508134611	2.045723476835127	PRDM9
Scoliosis	1/15	0.387110617572093	0.9999943618639584	0	0	2.155560508134611	2.045723476835127	AJAP1
Amino Acids	3/70	0.39102402585441515	0.9999943618639584	0	0	1.35176231518464	1.26928625924517	SERPINA1;SLC13A5;GLB1L3
Hair	3/70	0.39102402585441515	0.9999943618639584	0	0	1.35176231518464	1.26928625924517	FTO;IMMP2L;PAX3
Homocysteine	3/70	0.39102402585441515	0.9999943618639584	0	0	1.35176231518464	1.26928625924517	KCNIP1;KCNMB1;AJAP1
Platelet Count	10/277	0.397944355371906	0.9999943618639584	0	0	1.1313587446072157	1.0424827021628367	GRIA1;RBFOX1;HLA-B;SYNDIG1;ACSL3;CST7;HLA-DOA;CBL;AJAP1;PAPPA2
Anthropometry	7/188	0.3993640911990076	0.9999943618639584	0	0	1.1679558011049724	1.0720453367211604	IFI27L1;GRIA1;IMMP2L;PACRG;RAPGEF1;WDFY4;AJAP1
Periodontitis	7/188	0.3993640911990076	0.9999943618639584	0	0	1.1679558011049724	1.0720453367211604	RBFOX1;FAM135B;LMO4;NPY;HLA-DOA;MPP6;JDP2
Cough	2/43	0.4036245720172153	0.9999943618639584	0	0	1.4723323170731708	1.335803103638296	WRN;KCNIP4
Gait	2/43	0.4036245720172153	0.9999943618639584	0	0	1.4723323170731708	1.335803103638296	LMO4;HLA-DPB1
Abacavir	2/43	0.4036245720172153	0.9999943618639584	0	0	1.4723323170731708	1.335803103638296	IGSF10;C15ORF54
Cerebrovascular Trauma	1/16	0.40679909778761353	0.9999943618639584	0	0	2.011752470098804	1.8094422580050389	PALM2
Cystic Fibrosis	1/16	0.40679909778761353	0.9999943618639584	0	0	2.011752470098804	1.8094422580050389	HLA-DRB5
Serum Albumin	1/16	0.40679909778761353	0.9999943618639584	0	0	2.011752470098804	1.8094422580050389	HPN
Insulin-Like Growth Factor Binding Protein 3	4/102	0.4150739463396756	0.9999943618639584	0	0	1.2321668479303947	1.0834425728595436	TMEM132D;NOTCH4;PAX3;GPSM3
Osteoporosis	4/102	0.4150739463396756	0.9999943618639584	0	0	1.2321668479303947	1.0834425728595436	FAM135B;SLIT2;SOX6;SCG2
Tumor Necrosis Factor-alpha	4/102	0.4150739463396756	0.9999943618639584	0	0	1.2321668479303947	1.0834425728595436	KCNIP4;RIMBP2;MED12L;OPCML
Frontotemporal Dementia	1/17	0.42585605670582316	0.9999943618639584	0	0	1.8859204368174727	1.609923307442921	HLA-DRB5
Lewy Bodies	1/17	0.42585605670582316	0.9999943618639584	0	0	1.8859204368174727	1.609923307442921	KCNIP4
Lymphoma, Large B-Cell, Diffuse	1/17	0.42585605670582316	0.9999943618639584	0	0	1.8859204368174727	1.609923307442921	HLA-B
Microsatellite Instability	1/17	0.42585605670582316	0.9999943618639584	0	0	1.8859204368174727	1.609923307442921	GRIA1
Suicide, Attempted	1/17	0.42585605670582316	0.9999943618639584	0	0	1.8859204368174727	1.609923307442921	TMEM132C
Eosinophilic Esophagitis	2/45	0.42605602048679164	0.9999943618639584	0	0	1.4037063953488371	1.197620451848076	COTL1;TLDC1
Interferon-gamma	2/45	0.42605602048679164	0.9999943618639584	0	0	1.4037063953488371	1.197620451848076	MOGAT1;ACSL3
Interleukin 1 Receptor Antagonist Protein	2/45	0.42605602048679164	0.9999943618639584	0	0	1.4037063953488371	1.197620451848076	SMYD3;PRRC2B
Lupus Nephritis	2/45	0.42605602048679164	0.9999943618639584	0	0	1.4037063953488371	1.197620451848076	C6ORF10;HLA-DQB1
Cholesterol	32/961	0.4410409319042743	0.9999943618639584	0	0	1.040653620145053	0.8518973603513444	FTO;PHLDB1;DOCK4;SLC44A4;SERPINE2;KMT2A;ANP32A;CLEC10A;PALM2;TSHZ2;PALM2-AKAP2;MED12L;AP1S3;UBXN4;PDLIM5;HLA-DQA1;OPCML;TMEM132D;HLA-DRB5;TLE2;OSBPL3;KCNIP4;SLC16A11;HLA-C;FAM135B;SYT10;HLA-DRA;WDFY4;SCG2;HLA-DRB1;RHCE;HLA-DQB1
Toluene 2,4-Diisocyanate	9/257	0.4430181643798566	0.9999943618639584	0	0	1.0955893594251644	0.8919680585342198	TMEM132D;DARS;PAX3;CXCR4;FAM65B;AIPL1;QKI;AJAP1;PTPN3
Liver Diseases	1/18	0.44430172018259345	0.9999943618639584	0	0	1.7748921721574746	1.4398837548591634	GPLD1
Psychotropic Drugs	1/18	0.44430172018259345	0.9999943618639584	0	0	1.7748921721574746	1.4398837548591634	DOCK4
Stomach Neoplasms	1/18	0.44430172018259345	0.9999943618639584	0	0	1.7748921721574746	1.4398837548591634	OPCML
Fantasy	2/47	0.4480381110772402	0.9999943618639584	0	0	1.3411805555555556	1.0768029951742484	C10ORF53;OGDHL
Rhinitis, Allergic, Seasonal	2/47	0.4480381110772402	0.9999943618639584	0	0	1.3411805555555556	1.0768029951742484	HLA-DQA1;HLA-DQB1
Vitamin K	2/47	0.4480381110772402	0.9999943618639584	0	0	1.3411805555555556	1.0768029951742484	COL22A1;SYT10
Erythrocytes	3/77	0.45110888983047187	0.9999943618639584	0	0	1.2234488009135895	0.9739221698542877	RBFOX1;KCNIP4;PFDN4
Eye Movements	3/77	0.45110888983047187	0.9999943618639584	0	0	1.2234488009135895	0.9739221698542877	IRX5;C10ORF11;PAX3
Virus Diseases	3/77	0.45110888983047187	0.9999943618639584	0	0	1.2234488009135895	0.9739221698542877	IGSF10;C15ORF54;SLC37A4
Atrial Fibrillation	4/108	0.4580911361575434	0.9999943618639584	0	0	1.1607185917530745	0.9061580631383973	FTO;RBFOX1;CYP21A2;RPLP1
Chin	3/78	0.4595034964537838	0.9999943618639584	0	0	1.207073552425665	0.9386309296533776	MOGAT1;C10ORF11;FARSB
Sex Hormone-Binding Globulin	3/78	0.4595034964537838	0.9999943618639584	0	0	1.207073552425665	0.9386309296533776	FTO;DOCK4;PDE1C
Diagnostic Techniques, Cardiovascular	1/19	0.46215566728288393	0.9999943618639584	0	0	1.6762003813485873	1.2937811352054358	SLIT2
Respiration Disorders	1/19	0.46215566728288393	0.9999943618639584	0	0	1.6762003813485873	1.2937811352054358	DOCK4
Zinc	1/19	0.46215566728288393	0.9999943618639584	0	0	1.6762003813485873	1.2937811352054358	FLRT2
Cryptorchidism	4/109	0.46516156741750636	0.9999943618639584	0	0	1.149604418569936	0.8798732821240965	IMMP2L;SEMA4D;CCDC140;SGPP2
Glioma	2/49	0.46953806617651855	0.9999943618639584	0	0	1.2839760638297872	0.9706934867788172	PHLDB1;PACRG
Insulin-Like Growth Factor Binding Protein 1	2/49	0.46953806617651855	0.9999943618639584	0	0	1.2839760638297872	0.9706934867788172	RBFOX1;NIPAL3
Glomerular Filtration Rate	17/510	0.47182474637854394	0.9999943618639584	0	0	1.0408275862068965	0.7818152083313451	IFI27L1;SHC3;SEMA4D;LMO4;SECISBP2;ANK3;QKI;AJAP1;IMMP2L;CYP24A1;IFI27;KBTBD2;CKS2;ACSS1;SOX6;LGR5;SCG2
Cataract, Age-Related Nuclear	1/20	0.4794368508262424	0.9999943618639584	0	0	1.5878972000985303	1.1673316563400986	KCNAB1
Hypothyroidism	2/50	0.480098635837989	0.9999943618639584	0	0	1.2571614583333333	0.9224594492757627	HLA-DQA1;HLA-DQB1
Lactate Dehydrogenases	2/50	0.480098635837989	0.9999943618639584	0	0	1.2571614583333333	0.9224594492757627	SYNDIG1;CST7
Social Support	2/50	0.480098635837989	0.9999943618639584	0	0	1.2571614583333333	0.9224594492757627	HPGDS;RBFOX1
Tumor Necrosis Factors	2/50	0.480098635837989	0.9999943618639584	0	0	1.2571614583333333	0.9224594492757627	LMO4;QKI
Intercellular Adhesion Molecule-1	2/51	0.4905290280477565	0.9999943618639584	0	0	1.2314413265306123	0.8771197249104336	CLEC10A;SLC16A11
Marijuana Abuse	2/51	0.4905290280477565	0.9999943618639584	0	0	1.2314413265306123	0.8771197249104336	TM4SF18;LMO4
Everolimus	1/21	0.4961636176674307	0.9999943618639584	0	0	1.5084243369734789	1.0571784911144344	USP10
Metabolome	1/21	0.4961636176674307	0.9999943618639584	0	0	1.5084243369734789	1.0571784911144344	TREH
Leukocyte Count	6/176	0.49878919135284533	0.9999943618639584	0	0	1.0648168701442842	0.74065651751651	RBFOX1;COL22A1;HLA-DRA;STK19;DXO;ACSL3
Depression	3/83	0.5005987619958359	0.9999943618639584	0	0	1.1313380281690142	0.7828297706125383	ZRANB3;SYNDIG1;CST7
Bipolar Disorder	22/675	0.5018772114649716	0.9999943618639584	0	0	1.0164254310131897	0.7007234765413092	KRTDAP;TMEM132C;RBFOX1;DOCK4;KMT2A;WSCD1;NOTCH4;TSHZ2;CLEC17A;C15ORF54;ANK3;MPP6;HLA-DMA;IMMP2L;HLA-DMB;FLRT2;FFAR2;SVEP1;SMYD3;IGSF9B;HLA-DQA2;BCAS1
Atrial Pressure	2/53	0.5109894433089123	0.9999943618639584	0	0	1.1830269607843138	0.7942918111819964	LMO4;FAM65B
Psychotic Disorders	2/53	0.5109894433089123	0.9999943618639584	0	0	1.1830269607843138	0.7942918111819964	QKI;PRRC2A
Blood Viscosity	1/22	0.5123537277793102	0.9999943618639584	0	0	1.4365203179555754	0.9606586231686598	FAM65B
Fluorouracil	1/22	0.5123537277793102	0.9999943618639584	0	0	1.4365203179555754	0.9606586231686598	SERPINE2
Glaucoma	1/22	0.5123537277793102	0.9999943618639584	0	0	1.4365203179555754	0.9606586231686598	RBFOX1
Estradiol	4/116	0.5136391578445214	0.9999943618639584	0	0	1.0773622928795343	0.7177756996875102	TSHZ3;OSBPL3;BMPR1B;PDLIM5
Albuminuria	3/85	0.5165874348984855	0.9999943618639584	0	0	1.103629909538532	0.7289593876040923	LMO4;C10ORF11;BTBD11
Bronchial Provocation Tests	1/23	0.5280243729950497	0.9999943618639584	0	0	1.3711530279392994	0.8756359228927011	WDFY4
Exhalation	1/23	0.5280243729950497	0.9999943618639584	0	0	1.3711530279392994	0.8756359228927011	AGER
Methadone	2/55	0.5309025021683708	0.9999943618639584	0	0	1.1382665094339623	0.7207240442622872	SYT10;PURG
Efavirenz	2/55	0.5309025021683708	0.9999943618639584	0	0	1.1382665094339623	0.7207240442622872	IGSF10;SLC37A4
Pelvic Organ Prolapse	3/87	0.5322971857306955	0.9999943618639584	0	0	1.077241225128549	0.6792580372108089	ASCL4;SHC3;CKS2
Alanine Transaminase	6/183	0.536908350536166	0.9999943618639584	0	0	1.0223323739473404	0.6358169941576509	RBFOX1;GSE1;PBX2;ZNF556;ZNF555;AGER
Interleukin-12	2/56	0.5406496899763228	0.9999943618639584	0	0	1.1171296296296296	0.6870165498951359	ACSL3;HLA-DQA2
Myoglobin	2/56	0.5406496899763228	0.9999943618639584	0	0	1.1171296296296296	0.6870165498951359	INSC;SOX6
Opioid-Related Disorders	2/56	0.5406496899763228	0.9999943618639584	0	0	1.1171296296296296	0.6870165498951359	SYT10;PURG
Warfarin	2/56	0.5406496899763228	0.9999943618639584	0	0	1.1171296296296296	0.6870165498951359	CPA3;QKI
1-Alkyl-2-acetylglycerophosphocholine Esterase	1/24	0.5431921953452864	0.9999943618639584	0	0	1.3114698500983517	0.8003796505583464	GLCE
Face	1/24	0.5431921953452864	0.9999943618639584	0	0	1.3114698500983517	0.8003796505583464	PAX3
Sepsis	1/24	0.5431921953452864	0.9999943618639584	0	0	1.3114698500983517	0.8003796505583464	CRISPLD2
Testicular Neoplasms	1/24	0.5431921953452864	0.9999943618639584	0	0	1.3114698500983517	0.8003796505583464	HPGDS
Albumins	6/185	0.5475734818764351	0.9999943618639584	0	0	1.0108042584589438	0.6087655705364422	NTNG2;PALM2;LCT;CCDC140;SGPP2;AJAP1
Influenza A Virus, H1N1 Subtype	3/89	0.5477156877843185	0.9999943618639584	0	0	1.052079921388798	0.6333510022883198	PTPRR;ACSL3;HLA-DQA2
Cerebrospinal Fluid	6/186	0.5528648090595883	0.9999943618639584	0	0	1.0051362683438154	0.5956857427849154	SERPINE2;COL22A1;ZNF556;GPSM3;MICA;MICB
Heart Rate	10/314	0.5551985193867038	0.9999943618639584	0	0	0.9917346768820786	0.5835659763516311	TMEM132D;RBFOX1;CLIC4;RBPMS;LMO4;NPY;SYT10;TSHZ2;ALG10;SRRM1
Lewy Body Disease	1/25	0.557873304530601	0.9999943618639584	0	0	1.2567602704108165	0.7334746959617904	PDLIM5
Energy Intake	4/123	0.5599968166563104	0.9999943618639584	0	0	1.0136192407997682	0.5877209449377817	FTO;INSC;C6ORF10;SOX6
Schizophrenia	46/1453	0.5620878782417282	0.9999943618639584	0	0	0.9847049507973078	0.5672856412368531	GRIA1;DOCK4;SERPINA1;TNXB;SUCNR1;KMT2A;NOTCH4;GMNN;AGER;RHOBTB1;HLA-DMA;HPGDS;IMMP2L;HLA-DMB;KCNMB1;NPY;CHCHD6;GNG7;SMARCAD1;HLA-DQA2;HLA-DOB;HLA-DQA1;MICA;JAM3;OPCML;TMEM132D;RBFOX1;MBNL1;KCNIP1;HLA-B;PBX2;CLEC17A;C6ORF62;ANK3;MPP6;KLF15;QKI;PRRC2A;KIF26B;CDK1;IGSF9B;HLA-DRB1;JDP2;FARSB;HLA-DQB1;DFNA5
Cognition Disorders	5/157	0.5701032985617907	0.9999943618639584	0	0	0.991799553829629	0.5573295690919373	TMEM132D;RBFOX1;WSCD1;KCNE4;SLC15A4
Acquired Immunodeficiency Syndrome	1/26	0.5720832948710911	0.9999943618639584	0	0	1.206427457098284	0.6737543596821555	HLA-B
Docosapentaenoic Acid	1/26	0.5720832948710911	0.9999943618639584	0	0	1.206427457098284	0.6737543596821555	TNXB
Zileuton	1/26	0.5720832948710911	0.9999943618639584	0	0	1.206427457098284	0.6737543596821555	GLT1D1
Hemoglobin A2	5/158	0.5757650530078198	0.9999943618639584	0	0	0.9852659012322877	0.5439215539107489	KIAA0513;ZDHHC7;LRRFIP1;RAB17;OPCML
Altruism	2/60	0.5782170823556215	0.9999943618639584	0	0	1.0398706896551724	0.5696473050725215	CRISPLD2;USP10
Cryptoxanthins	2/60	0.5782170823556215	0.9999943618639584	0	0	1.0398706896551724	0.5696473050725215	IRX5;KBTBD2
Metabolic Syndrome X	2/60	0.5782170823556215	0.9999943618639584	0	0	1.0398706896551724	0.5696473050725215	FTO;MICB
Cognitive Dysfunction	4/126	0.5791174825022831	0.9999943618639584	0	0	0.9885400071946143	0.5399898960069908	TMEM132D;RBFOX1;WSCD1;SLC15A4
Acceleration	1/27	0.5858372617659693	0.9999943618639584	0	0	1.1599663986559463	0.6202493893105814	FTO
Antibodies, Antiphospholipid	1/27	0.5858372617659693	0.9999943618639584	0	0	1.1599663986559463	0.6202493893105814	PDE1C
Coronary Aneurysm	1/27	0.5858372617659693	0.9999943618639584	0	0	1.1599663986559463	0.6202493893105814	TSHZ2
Energy Metabolism	1/27	0.5858372617659693	0.9999943618639584	0	0	1.1599663986559463	0.6202493893105814	SMYD3
Cardiomegaly	2/61	0.5872501621404964	0.9999943618639584	0	0	1.0221927966101696	0.5441177021672754	C15ORF54;PRIMA1
Reverse Transcriptase Inhibitors	2/61	0.5872501621404964	0.9999943618639584	0	0	1.0221927966101696	0.5441177021672754	HLA-B;HLA-C
Body Height	51/1632	0.6020685318341237	0.9999943618639584	0	0	0.9703072976365918	0.49231839780372144	CLIC4;DOCK4;PRDM9;SERPINE2;RPLP1;TREH;KRT23;ZDHHC7;KRT20;IMMP2L;FAM65B;BCAS1;RBFOX1;C5ORF58;HLA-B;C10ORF11;TEX15;C15ORF54;SRRM1;AJAP1;NCR3;CRISPLD2;COL6A3;DOCK2;HLA-DQB1;PAPPA2;GRIA1;DDX6;TNXB;TMED10;TSHZ2;THBS1;RHOBTB1;AKAP2;FLRT2;FAM196B;C19ORF35;SMYD3;MICA;MICB;TMEM14E;TMEM132C;WSCD1;SLC33A1;QKI;PRRC2A;SETX;TTLL5;KIF26B;SKIV2L;LGR5
Tau Proteins	3/97	0.6062859001310431	0.9999943618639584	0	0	0.9621416441913895	0.4814591634116977	SERPINE2;COL22A1;ZNF556
Arteries	19/618	0.6098333832709634	0.9999943618639584	0	0	0.9550990548720848	0.4723628632636723	TMEM132D;RBFOX1;ATF6B;GSR;ZFC3H1;C10ORF11;ACSL3;ANK3;BTNL2;QKI;THAP2;AJAP1;FAM187B;HLA-DRA;FSIP1;LGR5;FARSB;BCAS1;OPCML
Carcinoma, Non-Small-Cell Lung	4/131	0.6099024487901746	0.9999943618639584	0	0	0.9493742749240984	0.46942404821103195	WSCD1;NPY;DLST;MPP6
Nutritional And Metabolic Diseases	4/131	0.6099024487901746	0.9999943618639584	0	0	0.9493742749240984	0.46942404821103195	KRT23;KRT20;QKI;AJAP1
Monocyte Chemoattractant Protein 1 (66-77)	7/230	0.6099357360914783	0.9999943618639584	0	0	0.9459058649059002	0.46765744687192456	RBFOX1;LMO4;CDK1;HLA-DQA2;MICA;RHOBTB1;AJAP1
Dietary Fats	1/29	0.6120351074200029	0.9999943618639584	0	0	1.0770002228660576	0.5287700962141657	CPA3
Lipoproteins, LDL	1/29	0.6120351074200029	0.9999943618639584	0	0	1.0770002228660576	0.5287700962141657	CPA3
Luteinizing Hormone	1/29	0.6120351074200029	0.9999943618639584	0	0	1.0770002228660576	0.5287700962141657	USP10
Selenium	3/98	0.613243105797527	0.9999943618639584	0	0	0.9519644180874722	0.4655047344226059	COTL1;TLDC1;SMYD3
Taste Perception	2/64	0.6134839590731676	0.9999943618639584	0	0	0.9725806451612903	0.4752040331242913	KIAA0513;CYP24A1
C-Reactive Protein	15/492	0.6179183215892168	0.9999943618639584	0	0	0.946957158476523	0.45586422531942317	FTO;HLA-DRB5;DOCK4;SLC44A4;KCNE4;IRX3;HPN;KCNIP4;HLA-B;CBL;MPP6;KIAA1217;NPY;PFDN4;HLA-DQB1
Intraocular Pressure	1/30	0.6245068234909081	0.9999943618639584	0	0	1.0398084888912797	0.4895345819818285	RBFOX1
Paclitaxel	3/100	0.6269078012096913	0.9999943618639584	0	0	0.9322394850200861	0.4353146314187151	TMEM132C;FLRT2;AIPL1
Carcinoma, Basal Cell	2/66	0.6302531767319999	0.9999943618639584	0	0	0.94208984375	0.43490039439077577	NEU1;HLA-B
Migraine Disorders	7/235	0.6324137966009181	0.9999943618639584	0	0	0.9249205691393839	0.4238091096832391	DOCK4;WSCD1;IGSF9B;SMYD3;VSTM4;AJAP1;JAM3
Calcium-Binding Proteins	1/31	0.6365782202192771	0.9999943618639584	0	0	1.005096203848154	0.453949667541901	RBFOX1
Osteoarthritis	1/31	0.6365782202192771	0.9999943618639584	0	0	1.005096203848154	0.453949667541901	FTO
Amyloid Beta-Protein (1-42)	2/67	0.6384228790122033	0.9999943618639584	0	0	0.927548076923077	0.4162412764983755	COL22A1;ZNF556
Vital Capacity	5/170	0.6404663740684581	0.9999943618639584	0	0	0.9130393416107702	0.40681258422982447	PRDM9;HLA-DMB;C10ORF11;FAM65B;PSMB9
Arthritis, Juvenile	4/137	0.6449614902171583	0.9999943618639584	0	0	0.9062625215075306	0.39745472282503697	C6ORF10;HLA-DRA;CXCR4;AJAP1
